timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,elapsed_hours
2026-02-20T04:25:08.219160,14350,1.445859,4.25,4.185414e-05,102147,352641024,0.9590
2026-02-20T04:25:53.616487,14400,1.466572,4.33,4.179908e-05,101172,353869824,0.9716
2026-02-20T04:26:38.987556,14450,1.465785,4.33,4.174389e-05,100223,355098624,0.9842
2026-02-20T04:27:24.113619,14500,1.450748,4.27,4.168854e-05,99305,356327424,0.9967
2026-02-20T04:28:09.304734,14550,1.420482,4.14,4.163306e-05,98408,357556224,1.0093
2026-02-20T04:28:54.617660,14600,1.439930,4.22,4.157743e-05,97530,358785024,1.0219
2026-02-20T04:29:40.048632,14650,1.419633,4.14,4.152166e-05,96670,360013824,1.0345
2026-02-20T04:30:25.436751,14700,1.385964,4.00,4.146575e-05,95832,361242624,1.0471
2026-02-20T04:31:10.814916,14750,1.397951,4.05,4.140970e-05,95015,362471424,1.0597
2026-02-20T04:31:56.245652,14800,1.438881,4.22,4.135351e-05,94215,363700224,1.0723
2026-02-20T04:32:41.604594,14850,1.453760,4.28,4.129718e-05,93435,364929024,1.0849
2026-02-20T04:33:26.997472,14900,1.366163,3.92,4.124071e-05,92673,366157824,1.0975
2026-02-20T04:34:12.464727,14950,1.315341,3.73,4.118410e-05,91926,367386624,1.1102
2026-02-20T04:34:57.883588,15000,1.360881,3.90,4.112735e-05,91197,368615424,1.1228
2026-02-20T04:36:28.840930,15050,1.406817,4.08,4.107047e-05,89487,369844224,1.1480
2026-02-20T04:37:14.013572,15100,1.418645,4.13,4.101345e-05,88814,371073024,1.1606
2026-02-20T04:37:59.407111,15150,1.377787,3.97,4.095630e-05,88150,372301824,1.1732
2026-02-20T04:38:44.818890,15200,1.434673,4.20,4.089900e-05,87500,373530624,1.1858
2026-02-20T04:39:30.323347,15250,1.474466,4.37,4.084158e-05,86862,374759424,1.1984
2026-02-20T04:40:15.676407,15300,1.396242,4.04,4.078402e-05,86241,375988224,1.2110
2026-02-20T04:41:00.952739,15350,1.406332,4.08,4.072632e-05,85633,377217024,1.2236
2026-02-20T04:41:46.246781,15400,1.415833,4.12,4.066850e-05,85038,378445824,1.2362
2026-02-20T04:42:31.452200,15450,1.387479,4.00,4.061054e-05,84456,379674624,1.2488
2026-02-20T04:43:16.746962,15500,1.353366,3.87,4.055244e-05,83884,380903424,1.2613
2026-02-20T04:44:02.106780,15550,1.351938,3.86,4.049422e-05,83322,382132224,1.2739
2026-02-20T04:44:47.515194,15600,1.397234,4.04,4.043587e-05,82771,383361024,1.2866
2026-02-20T04:45:32.861106,15650,1.427296,4.17,4.037738e-05,82231,384589824,1.2992
2026-02-20T04:46:18.159503,15700,1.421880,4.14,4.031877e-05,81702,385818624,1.3117
2026-02-20T04:47:03.524034,15750,1.411435,4.10,4.026002e-05,81183,387047424,1.3243
2026-02-20T04:47:48.911386,15800,1.388928,4.01,4.020115e-05,80672,388276224,1.3369
2026-02-20T04:48:34.226115,15850,1.312477,3.72,4.014215e-05,80173,389505024,1.3495
2026-02-20T04:49:19.494294,15900,1.304104,3.68,4.008302e-05,79683,390733824,1.3621
2026-02-20T04:50:04.738803,15950,1.369607,3.93,4.002377e-05,79203,391962624,1.3747
2026-02-20T04:50:50.100537,16000,1.396544,4.04,3.996439e-05,78730,393191424,1.3873
2026-02-20T04:51:47.136659,16050,1.382149,3.98,3.990488e-05,78084,394420224,1.4031
2026-02-20T04:52:32.333001,16100,1.357093,3.88,3.984525e-05,77633,395649024,1.4157
2026-02-20T04:53:17.621466,16150,1.355733,3.88,3.978550e-05,77188,396877824,1.4283
2026-02-20T04:54:02.777437,16200,1.369662,3.93,3.972562e-05,76753,398106624,1.4408
2026-02-20T04:54:48.094622,16250,1.379144,3.97,3.966562e-05,76323,399335424,1.4534
2026-02-20T04:55:33.418677,16300,1.359160,3.89,3.960550e-05,75900,400564224,1.4660
2026-02-20T04:56:18.815696,16350,1.364610,3.91,3.954525e-05,75484,401793024,1.4786
2026-02-20T04:57:04.241253,16400,1.411947,4.10,3.948488e-05,75074,403021824,1.4912
2026-02-20T04:57:49.703840,16450,1.392965,4.03,3.942439e-05,74671,404250624,1.5038
2026-02-20T04:58:35.184397,16500,1.359414,3.89,3.936379e-05,74274,405479424,1.5165
2026-02-20T04:59:20.730947,16550,1.365684,3.92,3.930306e-05,73882,406708224,1.5291
2026-02-20T05:00:06.213789,16600,1.411119,4.10,3.924221e-05,73498,407937024,1.5417
2026-02-20T05:00:51.670859,16650,1.396752,4.04,3.918125e-05,73121,409165824,1.5544
2026-02-20T05:01:37.027238,16700,1.342966,3.83,3.912017e-05,72751,410394624,1.5670
2026-02-20T05:02:22.370430,16750,1.383892,3.99,3.905897e-05,72387,411623424,1.5796
2026-02-20T05:03:07.705239,16800,1.395133,4.04,3.899765e-05,72028,412852224,1.5922
2026-02-20T05:03:53.001149,16850,1.372288,3.94,3.893622e-05,71676,414081024,1.6047
2026-02-20T05:04:38.244185,16900,1.416890,4.12,3.887467e-05,71331,415309824,1.6173
2026-02-20T05:05:23.387420,16950,1.452474,4.27,3.881301e-05,70991,416538624,1.6299
2026-02-20T05:06:08.673426,17000,1.439822,4.22,3.875124e-05,70655,417767424,1.6424
2026-02-20T05:07:04.693871,17050,1.430315,4.18,3.868935e-05,70198,418996224,1.6580
2026-02-20T05:07:49.938401,17100,1.418596,4.13,3.862735e-05,69874,420225024,1.6706
2026-02-20T05:08:35.035787,17150,1.400285,4.06,3.856523e-05,69557,421453824,1.6831
2026-02-20T05:09:20.209272,17200,1.415549,4.12,3.850301e-05,69243,422682624,1.6956
2026-02-20T05:10:05.455891,17250,1.474786,4.37,3.844067e-05,68934,423911424,1.7082
2026-02-20T05:10:50.675390,17300,1.451538,4.27,3.837823e-05,68629,425140224,1.7208
2026-02-20T05:11:35.968773,17350,1.398760,4.05,3.831567e-05,68328,426369024,1.7333
2026-02-20T05:12:21.189733,17400,1.389788,4.01,3.825301e-05,68032,427597824,1.7459
2026-02-20T05:13:06.544231,17450,1.395796,4.04,3.819024e-05,67738,428826624,1.7585
2026-02-20T05:13:51.839024,17500,1.388783,4.01,3.812736e-05,67450,430055424,1.7711
2026-02-20T05:14:37.183339,17550,1.338163,3.81,3.806437e-05,67165,431284224,1.7837
2026-02-20T05:15:22.459639,17600,1.340556,3.82,3.800128e-05,66885,432513024,1.7963
2026-02-20T05:16:07.738858,17650,1.371965,3.94,3.793808e-05,66608,433741824,1.8088
2026-02-20T05:16:53.143330,17700,1.393397,4.03,3.787477e-05,66335,434970624,1.8215
2026-02-20T05:17:38.693402,17750,1.398812,4.05,3.781137e-05,66063,436199424,1.8341
2026-02-20T05:18:23.932550,17800,1.383786,3.99,3.774785e-05,65798,437428224,1.8467
2026-02-20T05:19:09.398454,17850,1.413749,4.11,3.768424e-05,65535,438657024,1.8593
2026-02-20T05:19:54.846139,17900,1.455621,4.29,3.762052e-05,65275,439885824,1.8719
2026-02-20T05:20:40.341199,17950,1.472855,4.36,3.755670e-05,65019,441114624,1.8846
2026-02-20T05:21:25.740351,18000,1.433478,4.19,3.749278e-05,64766,442343424,1.8972
2026-02-20T05:22:24.174908,18050,1.388326,4.01,3.742876e-05,64395,443572224,1.9134
2026-02-20T05:23:09.522429,18100,1.393109,4.03,3.736463e-05,64151,444801024,1.9260
2026-02-20T05:23:55.036946,18150,1.374912,3.95,3.730041e-05,63909,446029824,1.9386
2026-02-20T05:24:40.460762,18200,1.376854,3.96,3.723609e-05,63671,447258624,1.9513
2026-02-20T05:25:25.906900,18250,1.428522,4.17,3.717167e-05,63435,448487424,1.9639
2026-02-20T05:26:11.317869,18300,1.487273,4.43,3.710716e-05,63203,449716224,1.9765
2026-02-20T05:26:56.511900,18350,1.459829,4.31,3.704255e-05,62976,450945024,1.9891
2026-02-20T05:27:41.682679,18400,1.398701,4.05,3.697784e-05,62752,452173824,2.0016
2026-02-20T05:28:26.893244,18450,1.388109,4.01,3.691304e-05,62530,453402624,2.0142
2026-02-20T05:29:11.930993,18500,1.393388,4.03,3.684814e-05,62312,454631424,2.0267
2026-02-20T05:29:56.998801,18550,1.393070,4.03,3.678314e-05,62097,455860224,2.0392
2026-02-20T05:30:41.982286,18600,1.366429,3.92,3.671806e-05,61885,457089024,2.0517
2026-02-20T05:31:26.924112,18650,1.394186,4.03,3.665288e-05,61676,458317824,2.0642
2026-02-20T05:32:11.817091,18700,1.444055,4.24,3.658761e-05,61470,459546624,2.0766
2026-02-20T05:32:56.632589,18750,1.419385,4.13,3.652225e-05,61267,460775424,2.0891
2026-02-20T05:33:41.489421,18800,1.393224,4.03,3.645679e-05,61067,462004224,2.1015
2026-02-20T05:34:26.328782,18850,1.333601,3.79,3.639125e-05,60868,463233024,2.1140
2026-02-20T05:35:11.226597,18900,1.315569,3.73,3.632561e-05,60672,464461824,2.1265
2026-02-20T05:35:56.163917,18950,1.364756,3.91,3.625989e-05,60477,465690624,2.1390
2026-02-20T05:36:41.154447,19000,1.366093,3.92,3.619408e-05,60285,466919424,2.1515
2026-02-20T05:37:38.609965,19050,1.337724,3.81,3.612818e-05,59998,468148224,2.1674
2026-02-20T05:38:23.852088,19100,1.310713,3.71,3.606220e-05,59809,469377024,2.1800
2026-02-20T05:39:09.191634,19150,1.340421,3.82,3.599613e-05,59621,470605824,2.1926
2026-02-20T05:39:54.618810,19200,1.350244,3.86,3.592997e-05,59435,471834624,2.2052
2026-02-20T05:40:40.044759,19250,1.351204,3.86,3.586373e-05,59250,473063424,2.2178
2026-02-20T05:41:25.365232,19300,1.325360,3.76,3.579741e-05,59069,474292224,2.2304
2026-02-20T05:42:10.803608,19350,1.320451,3.75,3.573100e-05,58889,475521024,2.2430
2026-02-20T05:42:56.286649,19400,1.357418,3.89,3.566450e-05,58710,476749824,2.2557
2026-02-20T05:43:41.676040,19450,1.371450,3.94,3.559793e-05,58534,477978624,2.2683
2026-02-20T05:44:27.023651,19500,1.383236,3.99,3.553127e-05,58361,479207424,2.2809
2026-02-20T05:45:12.364080,19550,1.412360,4.11,3.546454e-05,58189,480436224,2.2935
2026-02-20T05:45:57.630924,19600,1.440796,4.22,3.539772e-05,58020,481665024,2.3060
2026-02-20T05:46:42.918767,19650,1.442947,4.23,3.533082e-05,57852,482893824,2.3186
2026-02-20T05:47:28.102145,19700,1.423067,4.15,3.526385e-05,57687,484122624,2.3312
2026-02-20T05:48:13.308470,19750,1.356864,3.88,3.519680e-05,57524,485351424,2.3437
2026-02-20T05:48:58.448605,19800,1.373183,3.95,3.512966e-05,57363,486580224,2.3563
2026-02-20T05:49:43.597735,19850,1.392501,4.02,3.506246e-05,57203,487809024,2.3688
2026-02-20T05:50:28.757324,19900,1.390424,4.02,3.499517e-05,57045,489037824,2.3813
2026-02-20T05:51:13.968275,19950,1.402567,4.07,3.492781e-05,56888,490266624,2.3939
2026-02-20T05:51:59.216353,20000,1.439631,4.22,3.486038e-05,56733,491495424,2.4065
2026-02-20T05:53:29.901865,20050,1.500389,4.48,3.479287e-05,56286,492724224,2.4317
2026-02-20T05:54:14.624751,20100,1.424376,4.16,3.472529e-05,56139,493953024,2.4441
2026-02-20T05:54:59.740724,20150,1.347487,3.85,3.465763e-05,55992,495181824,2.4566
2026-02-20T05:55:44.707760,20200,1.361004,3.90,3.458991e-05,55847,496410624,2.4691
2026-02-20T05:56:31.097074,20250,1.404260,4.07,3.452211e-05,55694,497639424,2.4820
2026-02-20T05:57:18.366097,20300,1.405035,4.08,3.445424e-05,55538,498868224,2.4951
2026-02-20T05:58:05.736894,20350,1.359714,3.90,3.438630e-05,55383,500097024,2.5083
2026-02-20T05:58:51.922701,20400,1.386821,4.00,3.431829e-05,55236,501325824,2.5211
2026-02-20T05:59:37.227725,20450,1.409724,4.09,3.425022e-05,55097,502554624,2.5337
2026-02-20T06:00:22.288280,20500,1.382884,3.99,3.418207e-05,54960,503783424,2.5462
2026-02-20T06:01:07.212618,20550,1.352598,3.87,3.411386e-05,54825,505012224,2.5587
2026-02-20T06:01:52.066940,20600,1.337191,3.81,3.404558e-05,54692,506241024,2.5712
2026-02-20T06:02:36.967786,20650,1.375407,3.96,3.397724e-05,54560,507469824,2.5836
2026-02-20T06:03:21.875095,20700,1.347468,3.85,3.390883e-05,54430,508698624,2.5961
2026-02-20T06:04:07.426876,20750,1.359830,3.90,3.384035e-05,54297,509927424,2.6088
