timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,tokens_billions,elapsed_hours,phase
2026-02-18T06:22:09.233198,50,10.671720,43119.04,5.000000e-06,11079,1228800,0.0012,0.0308,training_v2
2026-02-18T06:22:53.759187,100,10.156034,25745.99,1.000000e-05,15811,2457600,0.0025,0.0432,training_v2
2026-02-18T06:23:38.330082,150,9.401168,12102.51,1.500000e-05,18431,3686400,0.0037,0.0556,training_v2
2026-02-18T06:24:22.970798,200,8.879536,7183.46,2.000000e-05,20091,4915200,0.0049,0.0680,training_v2
2026-02-18T06:25:07.887939,250,8.244870,3808.04,2.500000e-05,21218,6144000,0.0061,0.0804,training_v2
2026-02-18T06:25:52.896067,300,7.671035,2145.30,3.000000e-05,22036,7372800,0.0074,0.0929,training_v2
2026-02-18T06:26:38.050840,350,7.312064,1498.27,3.500000e-05,22652,8601600,0.0086,0.1055,training_v2
2026-02-18T06:27:23.254525,400,7.050894,1153.89,4.000000e-05,23134,9830400,0.0098,0.1180,training_v2
2026-02-18T06:28:08.543171,450,6.863894,957.09,4.500000e-05,23519,11059200,0.0111,0.1306,training_v2
2026-02-18T06:28:53.981794,500,6.732269,839.05,5.000000e-05,23830,12288000,0.0123,0.1432,training_v2
2026-02-18T06:29:43.163544,550,6.597665,733.38,5.500000e-05,23930,13516800,0.0135,0.1569,training_v2
2026-02-18T06:30:28.657715,600,6.465738,642.74,6.000000e-05,24160,14745600,0.0147,0.1695,training_v2
2026-02-18T06:31:14.365331,650,6.346427,570.45,6.500000e-05,24350,15974400,0.0160,0.1822,training_v2
2026-02-18T06:31:59.865555,700,6.252140,519.12,7.000000e-05,24522,17203200,0.0172,0.1949,training_v2
2026-02-18T06:32:45.582230,750,6.164727,475.67,7.500000e-05,24666,18432000,0.0184,0.2076,training_v2
2026-02-18T06:33:31.359937,800,6.086043,439.68,8.000000e-05,24792,19660800,0.0197,0.2203,training_v2
2026-02-18T06:34:17.186544,850,6.022467,412.60,8.500000e-05,24902,20889600,0.0209,0.2330,training_v2
